geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
65345,-3.636174483204536,-45.177749316905846,igarape do meio,MA
65398,-3.6666985993633183,-45.84418866209721,alto alegre do pindare,MA
65320,-4.2855511281713055,-45.25396161896659,vitorino freire,MA
65360,-3.62771309515712,-45.19279181520817,moncao,MA
65365,-3.274597209906604,-45.65438177948049,ze doca,MA
65398,-3.6726531914667504,-45.85624295664731,alto alegre do pindaré,MA
65363,-3.372941999999945,-45.76308199999997,governador newton bello,MA
65310,-4.190206348093078,-45.565125740652114,altamira do maranhao,MA
65370,-3.6130406687636007,-45.34170376620328,pindaré mirim,MA
65378,-3.702622499999999,-45.50968125,tufilândia,MA
65368,-2.952737167018079,-45.66704288783299,araguana,MA
65350,-3.459934880675596,-44.86773427862183,vitória do mearim,MA
65340,-3.838497798547501,-44.89892768371266,conceicao do lago-acu,MA
65365,-3.2736229626545077,-45.65399714666866,zé doca,MA
65360,-3.4789748085759657,-45.24483902603375,monção,MA
65315,-4.330462368659083,-45.58715125529508,brejo de areia,MA
65340,-3.838798701040127,-44.89752894587135,conceição do lago-açu,MA
65370,-3.606319364890562,-45.34107014520257,pindaré-mirim,MA
65335,-3.741020455919547,-45.25141752424407,bela vista do maranhao,MA
65385,-3.554442648919661,-46.25817075974752,são joão do carú,MA
65378,-3.702622499999999,-45.50968125,tufilandia,MA
65480,-3.4390567312270948,-44.77454813383953,arari,MA
65415,-4.131205814618261,-44.129443947302455,coroata,MA
65400,-4.459910932714865,-43.880692216944,codo,MA
65430,-3.5513577098597806,-43.92322865148397,vargem grande,MA
65455,-3.409308523346335,-44.02416263022048,presidente vargas,MA
65485,-3.3429002329039017,-44.45554681275582,itapecuru mirim,MA
65495,-3.5678317291366355,-44.58332973503095,miranda do norte,MA
65470,-4.039362604204154,-44.46361486507078,sao mateus do maranhao,MA
65420,-4.25259892274237,-43.939276163298416,timbiras,MA
65490,-3.266954606448406,-44.61878762272444,anajatuba,MA
65460,-3.7279197415045777,-44.2281156466405,pirapemas,MA
65440,-3.337697960509647,-43.53115223917814,são benedito do rio preto,MA
65400,-4.442776906467198,-43.89237751780867,codó,MA
65418,-4.372275050672043,-44.3404651671062,peritoro,MA
65450,-3.464493074910133,-43.913511664139584,nina rodrigues,MA
65468,-3.6303331421674048,-44.55874198755373,matoes do norte,MA
65413,-4.218598229864456,-44.44874597259727,alto alegre do maranhao,MA
65465,-3.633859413381086,-44.37647801878692,cantanhede,MA
65415,-4.129283289573055,-44.12314927544279,coroatá,MA
65470,-4.0219629803164265,-44.46135907148424,são mateus do maranhão,MA
65485,-3.395331218822282,-44.358328746819566,itapecuru-mirim,MA
65440,-3.323298406490105,-43.521212517404265,sao benedito do rio preto,MA
65418,-4.376791298167522,-44.3404859311921,peritoró,MA
65590,-2.75634402523861,-42.82153112196525,barreirinhas,MA
65500,-3.741395770192256,-43.36664989629181,chapadinha,MA
65580,-2.7633938173653654,-42.27921251046124,tutoia,MA
65520,-3.682571295639336,-42.75527177857826,brejo,MA
65550,-3.361866016599097,-42.41751536899936,sao bernardo,MA
65510,-3.632300980197133,-43.113998235147854,mata roma,MA
65540,-3.5011899999999514,-42.565969999999936,santa quiteria do maranhao,MA
65530,-3.2098431041612465,-43.40731801986636,urbano santos,MA
65515,-3.943335705268429,-42.90917998697107,buriti,MA
65580,-2.761572273881605,-42.272559843010384,tutóia,MA
65570,-2.8841127256296555,-41.90314778039492,araioses,MA
65570,-2.891112246959003,-41.90403563440911,araióses,MA
65545,-3.579506999999996,-42.61524094897279,milagres do maranhão,MA
65578,-2.8408116820184137,-42.12078999539448,agua doce do maranhao,MA
65555,-3.11577521604078,-42.41270875496362,santana do maranhao,MA
65525,-3.672435114755032,-43.10485070783976,anapurus,MA
65560,-3.3962112430153777,-42.202832462203006,magalhaes de almeida,MA
65550,-3.3714528320023214,-42.42897290693315,são bernardo,MA
65560,-3.3982598023755712,-42.20942641482631,magalhães de almeida,MA
65585,-2.718690068284663,-42.54501048989096,paulino neves,MA
65535,-3.159153890484589,-43.50459389006024,belagua,MA
65505,-4.131822624144815,-43.32180703373164,afonso cunha,MA
65545,-3.579506999999996,-42.61524094897279,milagres do maranhao,MA
65578,-2.84174277476936,-42.11726799859007,água doce do maranhão,MA
65535,-3.1610826235923515,-43.5049708666479,belágua,MA
65555,-3.11795573681518,-42.412751408516186,santana do maranhão,MA
65540,-3.3171239999999464,-42.83307349999996,santa quitéria do maranhão,MA
65620,-4.254789561525037,-43.02043037472462,coelho neto,MA
65633,-5.129654886568105,-42.82859241951751,timon,MA
65690,-6.040742644180323,-44.23870552037664,colinas,MA
65607,-4.869972993424504,-43.37160591040161,caxias,MA
65685,-5.841907193740264,-43.840966170877806,buriti bravo,MA
65695,-5.731944263277522,-44.15161615159562,fortuna,MA
65640,-5.684905394543333,-43.11414486203611,parnarama,MA
65645,-5.521744400051782,-43.20150832530102,matões,MA
65665,-6.489966289227173,-43.70020186566891,sao joao dos patos,MA
65665,-6.492501965070332,-43.71192495785256,são joão dos patos,MA
65645,-5.5218023435095445,-43.20261197741524,matoes,MA
65670,-6.432787966184797,-43.98397756418246,paraibano,MA
65680,-6.178447458876508,-43.779414406441774,passagem franca,MA
65660,-6.757211430123715,-43.02428229358029,barao de grajau,MA
65625,-4.150472492423308,-42.94560520437475,duque bacelar,MA
65668,-6.416151951518136,-43.543796575582846,sucupira do riachao,MA
65610,-4.636776336219969,-43.47205668333437,aldeias altas,MA
65650,-6.252255240743883,-42.85788508058088,sao francisco do maranhao,MA
65615,-5.118474838446279,-43.81084018279628,sao joao do soter,MA
65615,-5.1121176013049325,-43.811626870212585,são joão do soter,MA
65650,-6.202325999999946,-43.12447999999995,são francisco do maranhão,MA
65660,-6.756713999999992,-43.02560475,barão de grajaú,MA
65706,-4.136779327768812,-45.11946677486249,olho d'água das cunhãs,MA
65740,-4.751404235220042,-44.93839063876921,pocao de pedras,MA
65770,-5.027004237984476,-44.27129833152457,governador archer,MA
65715,-4.569409927828203,-45.13288472057774,lago da pedra,MA
65700,-4.24012275790623,-44.786714105913,bacabal,MA
65763,-5.258217209560058,-44.64789002749516,tuntum,MA
65725,-4.566386009645874,-44.5952317146412,pedreiras,MA
65727,-4.570100050775912,-44.6114097784706,trizidela do vale,MA
65790,-5.573837987577579,-44.38433463702893,sao domingos do maranhao,MA
65705,-4.039649185775518,-44.93597022402852,lago verde,MA
65765,-5.040810870555412,-44.43769586688713,dom pedro,MA
65730,-4.8746417540011375,-44.36001133304616,santo antonio dos lopes,MA
65728,-4.516075590222622,-44.46400442360042,lima campos,MA
65710,-4.606835350893016,-45.05300796960131,lago do junco,MA
65735,-4.723408091139918,-44.32771905923667,capinzal do norte,MA
65712,-4.611751849811036,-44.98047613017467,lago dos rodrigues,MA
65706,-4.147076863813748,-45.11379234817535,olho d'agua das cunhas,MA
65750,-4.875864733200351,-44.881622265944806,esperantinopolis,MA
65720,-4.659183918082321,-44.8532205553511,igarapé grande,MA
65755,-4.990259510504171,-44.69697755836685,joselandia,MA
65775,-5.156979203282784,-44.300440289405046,goncalves dias,MA
65780,-5.326019921994964,-44.24751052708966,governador eugenio barros,MA
65720,-4.661609056081906,-44.8610056738405,igarape grande,MA
65760,-5.308259218557026,-44.49226530102388,fatimarmnte dutra,MA
65706,-4.140847152420455,-45.10985881540357,olho d agua das cunhas,MA
65716,-4.448086458245717,-45.23956607984997,paulo ramos,MA
65718,-4.992462000000003,-45.38897423512551,lagoa grande do maranhao,MA
65740,-4.756371935714608,-44.94594865464258,poção de pedras,MA
65707,-3.889630952438479,-45.17453702789102,pio xii,MA
65783,-5.261089499999997,-44.05605750000001,senador alexandre costa,MA
65708,-4.380163889591123,-44.66686081117679,são luís gonzaga do maranhão,MA
65753,-5.104648679121562,-45.08285470512421,sao raimundo do doca bezerra,MA
65704,-4.374792188208661,-45.03209324068406,bom lugar,MA
65709,-4.036665996831414,-45.2378096943822,satubinha,MA
65795,-5.495447999999946,-44.09196649999996,governador luiz rocha,MA
65762,-5.0543100000000045,-44.58615525,sao jose dos basilios,MA
65750,-4.875864733200351,-44.881622265944806,esperantinópolis,MA
65755,-4.972934999999946,-44.70829999999995,joselândia,MA
65758,-5.02195034132143,-44.99078328941869,sao roberto,MA
65758,-5.022035487719583,-45.00152621948517,são roberto,MA
65785,-5.410210185381119,-44.33210706805652,graca aranha,MA
65775,-5.156979203282784,-44.300440289405046,gonçalves dias,MA
65723,-4.632319647838805,-44.76334037319899,bernardo do mearim,MA
65730,-4.863892758215234,-44.3594684911253,santo antônio dos lopes,MA
65706,-4.139506454597557,-45.120494526971385,olho dágua das cunhãs,MA
65714,-4.620044054353246,-45.45997922732242,maraja do sena,MA
65780,-5.3604209999999455,-44.13134149999996,governador eugênio barros,MA
65753,-5.104648679121562,-45.08285470512421,são raimundo do doca bezerra,MA
65718,-4.9933283906241925,-45.3886468312561,lagoa grande do maranhão,MA
65790,-5.576650670903693,-44.385439152794696,são domingos do maranhão,MA
65768,-5.499676239882648,-44.56097147530943,santa filomena do maranhao,MA
65708,-4.375741543339651,-44.67451098255086,sao luis gonzaga do maranhao,MA
65800,-7.511492507642972,-46.04703653821487,balsas,MA
65840,-7.018923076439759,-45.48054244447174,sao raimundo das mangabeiras,MA
65870,-6.597583049361235,-44.08840131909156,pastos bons,MA
65810,-9.112023398351866,-45.93318002372552,alto parnaiba,MA
65895,-7.086485108360601,-45.13758794640359,loreto,MA
65860,-6.481642218164133,-44.1915894146052,sucupira do norte,MA
65840,-7.020185402784065,-45.47998870140945,são raimundo das mangabeiras,MA
65850,-6.368974675763492,-44.37160404040005,mirador,MA
65820,-8.47593077971822,-45.74723765874397,tasso fragoso,MA
65888,-6.81484022362755,-44.61256914798942,sao domingos do azeitao,MA
65805,-6.965633110006896,-46.17309968240165,fortaleza dos nogueiras,MA
65880,-6.738953375639314,-44.04398578913789,nova iorque,MA
65810,-9.118073756856596,-45.93202184189337,alto parnaíba,MA
65808,-7.120218570593587,-46.26068447158459,nova colinas,MA
65890,-7.083257405222594,-44.81067219523754,são félix de balsas,MA
65885,-7.220023546986817,-44.55558919863966,benedito leite,MA
65890,-7.084632861448438,-44.81548681217004,sao felix de balsas,MA
65901,-5.534159128117241,-47.47294602300849,imperatriz,MA
65930,-4.958231788159988,-47.49347642059122,acailandia,MA
65975,-6.559555949427156,-47.44596393352771,estreito,MA
65950,-5.508554017485669,-45.23964287233554,barra do corda,MA
65962,-5.363660999999947,-45.575053999999966,jenipapo dos vieiras,MA
65940,-5.814610428046795,-46.1428008686233,grajau,MA
65948,-5.142527124411591,-45.786704885002926,itaipava do grajau,MA
65980,-7.332386075318738,-47.472693185821285,carolina,MA
65939,-4.463604337575981,-47.53199076885467,itinga do maranhao,MA
65995,-6.961484760659864,-46.68043724299942,feira nova do maranhao,MA
65921,-5.169768579755954,-47.78546129086244,cidelandia,MA
65970,-6.349730069419711,-47.38705074579457,porto franco,MA
65922,-5.450650432159658,-47.40242449487213,joao lisboa,MA
65990,-7.433417378910435,-46.67870559938499,riachao,MA
65923,-5.577456425209083,-46.74047417541264,amarante do maranhao,MA
65968,-6.171727957981416,-47.36838552579784,campestre do maranhão,MA
65939,-4.4487087342715474,-47.524477073088015,itinga do maranhão,MA
65929,-5.130455371894684,-47.38536911039521,sao francisco do brejao,MA
65968,-6.264677999999947,-47.20492249999995,campestre do maranhao,MA
65945,-4.883800148925197,-46.0097005449658,arame,MA
65920,-5.088865560439638,-48.43595435165218,sao pedro da agua branca,MA
65935,-5.5918659189308935,-47.01682357765065,buritirana,MA
65924,-5.186890530623564,-48.135717842384416,vila nova dos martirios,MA
65924,-5.17815420026013,-48.14025861079675,vila nova dos martírios,MA
65920,-5.083087873105886,-48.429488014447365,são pedro da água branca,MA
65995,-6.9625094807438,-46.68399085590911,feira nova do maranhão,MA
65937,-6.193032781532441,-47.03732625178053,lajeado novo,MA
65935,-5.438624115189309,-47.30334725991851,senador la rocque,MA
65940,-5.815018800672218,-46.14212789529444,grajaú,MA
65930,-4.959942626066339,-47.49240647213801,açailândia,MA
65938,-5.928939460871264,-47.38407520319015,ribamar fiquene,MA
65936,-5.832322613576416,-47.0679224071179,montes altos,MA
65943,-6.435558596813665,-46.18935556037582,formosa da serra negra,MA
65927,-5.525568850568551,-47.39343478145084,davinopolis,MA
65928,-5.751195750643652,-47.36261676141889,governador edison lobao,MA
65990,-7.356441231879498,-46.62537370127367,riachão,MA
65929,-5.123742970969467,-47.38270430925396,são francisco do brejão,MA
65928,-5.749654465197202,-47.36037479074031,governador edison lobão,MA
65978,-6.820902369272282,-46.53505640907994,sao pedro dos crentes,MA
65935,-5.438864498703468,-47.30359109585114,senador la roque,MA
67030,-1.3530243841636622,-48.37987589266907,ananindeua,PA
67200,-1.3614698897066804,-48.34930091963961,marituba,PA
68020,-2.4432937946079303,-54.698726367091936,santarem,PA
68030,-2.4427468815020386,-54.72895004935191,santarém,PA
68180,-4.2557224061114605,-55.99894265529717,itaituba,PA
68170,-2.1570707666328874,-56.08366450361978,juruti,PA
68195,-6.220778899630579,-57.76445312607956,jacareacanga,PA
68165,-4.097856397754294,-54.90550722133422,ruropolis,PA
68145,-3.45356918380826,-52.888870629832674,medicilandia,PA
68193,-7.036262964535041,-55.41026891876317,novo progresso,PA
68138,-3.8680705441363914,-54.215231563619774,placas,PA
68140,-3.714541388976968,-53.74081309218767,uruara,PA
68148,-3.298516750610656,-52.54006417073773,brasil novo,PA
68130,-1.8064996002279612,-53.4789533440748,prainha,PA
68198,-5.018363549866319,-56.18373595061738,trairao,PA
68145,-3.4584282902670567,-52.894519561876834,medicilândia,PA
68129,-2.6842405505287155,-54.64249965158617,mojui dos campos,PA
68198,-4.697895312187646,-55.99709559882715,trairão,PA
68165,-4.114365355046771,-54.90942222122073,rurópolis,PA
68198,-4.703299444793461,-55.99450411519466,trairâo,PA
68129,-2.6811456199852506,-54.641634082926586,mojuí dos campos,PA
68129,-2.68056545590533,-54.63187505951849,mujui dos campos,PA
68143,-3.054206999999945,-54.92628799999996,belterra,PA
68140,-3.721886846312248,-53.74114799499244,uruará,PA
68270,-1.7729369999999942,-55.85586975,oriximina,PA
68250,-1.909320928639244,-55.51099527920224,óbidos,PA
68285,-2.1081240387979694,-56.493668123139074,terra santa,PA
68250,-1.916013740384571,-55.518582763852535,obidos,PA
68200,-1.943224286282336,-54.74551039332113,alenquer,PA
68230,-1.531725180764866,-52.5798130490652,almeirim,PA
68210,-1.8865368441881367,-55.12135134741231,curua,PA
68275,41.14620290949943,-8.57785501800488,porto trombetas,PA
68270,-1.763879946325268,-55.86180983098486,oriximiná,PA
68280,-2.173167037686989,-56.74235899740446,faro,PA
68385,-6.75978155260848,-51.15110221328912,tucuma,PA
68375,-3.2007514957904664,-52.21982076610539,altamira,PA
68390,-6.751356880784805,-51.06960485375688,ourilandia do norte,PA
68379,-20.615002173707744,-41.20606551884209,castelo dos sonhos,PA
68380,-6.64230151629133,-51.9765421992332,sao felix do xingu,PA
68365,-3.4705602583659765,-51.201372588348654,anapu,PA
68360,-2.590355071319734,-51.94421100444404,senador jose porfirio,PA
68330,-1.7531239080277303,-52.23911530166384,porto de moz,PA
68385,-6.7570183462684295,-51.156662224753326,tucumã,PA
68390,-6.750533091474863,-51.0717513552372,ourilândia do norte,PA
68300,-1.4122689483177695,-51.64425085675909,gurupa,PA
68380,-6.638620803607933,-51.97351774046949,são félix do xingu,PA
68300,-1.4075727223797465,-51.648411477094825,gurupá,PA
68388,-7.6447163443406,-50.35848661695725,bannach,PA
68398,-7.81105582561891,-50.7725441959096,cumaru do norte,PA
68383,-2.882274130961249,-52.01059747352869,vitoria do xingu,PA
68383,-2.8857505394232845,-52.01332507084293,vitória do xingu,PA
68400,-2.240953530813766,-49.50294914156826,cameta,PA
68485,-3.6998579999999457,-50.50819699999997,pacaja,PA
68457,-3.753102411593653,-49.67789893578628,tucuruí,PA
68440,-1.72443104027005,-48.886307075047846,abaetetuba,PA
68473,-4.251074336532604,-49.95793693532213,novo repartimento,PA
68456,-3.770546815787027,-49.68066087501165,tucurui,PA
68488,-3.7752519494912353,-49.56591038523869,breu branco,PA
68415,-1.893949553991991,-49.38089240070361,limoeiro do ajuru,PA
68450,-1.8962430400603123,-48.76691590216996,moju,PA
68485,-3.837438707910037,-50.63956338193967,pacajá,PA
68480,-1.9347153067795395,-50.82321505963596,portel,PA
68445,-1.5071125078676977,-48.62143344402136,barcarena,PA
68448,-1.5657980166411838,-48.76801773353532,murucupi,PA
68430,-1.964732426779484,-48.95745344673377,igarape-miri,PA
68400,-2.246024999999946,-49.49636299999996,cametá,PA
68470,-1.999316560936576,-49.85713922962104,oeiras do para,PA
68420,-2.585184077208961,-49.50453395356183,mocajuba,PA
68470,-2.0017959689915426,-49.85972103015788,oeiras do pará,PA
68475,-1.8991634561113684,-50.210079421687375,bagre,PA
68490,-1.8074253605706896,-50.71512604535652,melgaco,PA
68430,-1.981716156673733,-48.96518510491926,igarapé-miri,PA
68464,-3.753547448709589,-49.67200925671908,hidreletrica tucurui,PA
68464,-3.7555017452658217,-49.67406975440368,hidrelétrica tucuruí,PA
68465,-2.796715195123801,-49.66783733924882,baiao,PA
68490,-1.8025987351899304,-50.71584129472168,melgaço,PA
68447,42.42888405758768,-6.873343870596927,vila dos cabanos,PA
68435,-1.9676686641282155,-48.9544034192515,maiauata,PA
